Names,scan1-1.png,scan1-2.png,scan1-3.png,scan1-4.png,scan1-5.png,scan1-6.png,scan1-7.png,scan1-8.png,scan1-9.png,scan1-10.png,scan1-11.png,scan1-12.png,scan1-13.png,scan1-14.png,scan1-15.png,scan1-16.png,scan1-17.png,scan1-18.png,scan1-19.png,scan1-20.png,scan1-21.png,scan1-22.png,scan1-23.png,scan1-24.png,scan1-25.png,scan1-26.png,scan1-27.png,scan1-28.png,scan1-29.png,scan1-30.png,scan1-31.png,scan1-32.png,scan1-33.png,scan1-34.png,scan1-35.png,scan1-36.png,scan1-37.png,scan1-38.png,scan1-39.png,scan1-40.png,scan1-41.png,scan1-42.png,scan1-43.png,scan1-44.png,scan1-45.png,scan1-46.png,scan1-47.png,scan1-48.png,scan1-49.png,scan1-50.png,scan1-51.png,scan1-52.png,scan1-53.png,scan1-54.png,scan1-55.png,scan1-56.png,scan1-57.png,scan1-58.png,scan1-59.png,scan1-60.png,scan1-61.png,scan1-62.png,scan1-63.png,scan1-64.png,scan1-65.png,scan1-66.png,scan1-67.png,scan1-68.png,scan1-69.png,scan1-70.png,scan1-71.png,scan1-72.png,scan1-73.png,scan1-74.png,scan1-75.png,scan1-76.png,scan1-77.png,scan1-78.png,scan1-79.png,scan1-80.png,scan1-81.png,scan1-82.png,scan1-83.png,scan1-84.png,scan1-85.png,scan1-86.png,scan1-87.png,scan1-88.png,scan1-89.png,scan1-90.png,scan1-91.png,scan1-92.png,scan1-93.png,scan1-94.png,scan1-95.png,scan1-96.png,scan1-97.png,scan1-98.png,scan1-99.png,scan1-100.png,scan1-101.png,scan1-102.png,scan1-103.png,scan1-104.png,scan1-105.png,scan1-106.png,scan1-107.png,scan1-108.png,scan1-109.png,scan1-110.png,scan1-111.png,scan1-112.png,scan1-113.png,scan1-114.png,scan1-115.png,scan1-116.png,scan1-117.png,scan1-118.png,scan1-119.png,scan1-120.png,scan1-121.png,scan1-122.png,scan1-123.png,scan1-124.png,scan1-125.png,scan1-126.png,scan1-127.png,scan1-128.png,scan1-129.png,scan1-130.png,scan1-131.png,scan1-132.png,scan1-133.png,scan1-134.png,scan1-135.png,scan1-136.png,scan1-137.png,scan1-138.png,scan1-139.png,scan1-140.png,scan1-141.png,scan1-142.png,scan1-143.png,scan1-144.png,scan1-145.png,scan1-146.png,scan1-147.png,scan1-148.png,scan1-149.png,scan1-150.png,scan1-151.png,scan1-152.png,scan1-153.png,scan1-154.png,scan1-155.png,scan1-156.png,scan1-157.png,scan1-158.png,scan1-159.png,scan1-160.png,scan1-161.png,scan1-162.png,scan1-163.png,scan1-164.png,scan1-165.png,scan1-166.png,scan1-167.png,scan1-168.png,scan1-169.png,scan1-170.png,scan1-171.png,scan1-172.png,scan1-173.png,scan1-174.png,scan1-175.png,scan1-176.png,scan1-177.png,scan1-178.png,scan1-179.png,scan1-180.png,scan1-181.png,scan1-182.png,scan1-183.png,scan1-184.png,scan1-185.png,scan1-186.png,scan1-187.png,scan1-188.png,scan1-189.png,scan1-190.png,scan1-191.png,scan1-192.png,scan1-193.png,scan1-194.png,scan1-195.png,scan1-196.png,scan1-197.png,scan1-198.png,scan1-199.png,scan1-200.png,scan1-201.png,scan1-202.png,scan1-203.png,scan1-204.png,scan1-205.png,scan1-206.png,scan1-207.png
scan1-116.png,1.36331,1.7364,1.02374,0.359964,0.66477,0.575006,0.753363,0.655116,0.984112,1.44304,1.04111,0.860592,0.534812,0.843637,0.996354,1.22841,1.39462,0.651892,0.768338,1.37362,0.575678,0.695606,0.697399,0.426922,1.0987,1.0987,0.549026,0.611837,1.22561,0.646327,0.628494,0.681476,0.827694,1.17796,1.72165,1.51529,0.541973,0.977091,1.08327,0.48572,0.412506,0.494293,0.690364,0.753109,0.756797,1.7327,0.480999,5.20427,0.752257,1.80419,0.734414,1.02689,0.920685,2.17862,0.173273,0.663293,0.924857,1.16708,1.34841,2.71854,0.526263,1.64956,0.358201,1.63428,0.822597,2.83425,1.56919,1.36821,0.700195,1.41807,0.787577,0.673587,1.74695,1.27137,1.91873,0.699334,0.848084,0.539217,2.95204,2.20495,5.23038,1.63974,2.24608,1.74785,1.66143,0.958111,1.4539,2.32019,1.7708,1.45643,1.34677,1.3725,0.65271,0.870256,0.981464,0.408488,0.38551,0.674221,0.532486,0.705021,2.05546,0.516316,6.68116,0.647093,0.81721,1.3717,0.531043,0.744272,1.24266,0.693968,0.99661,0.598199,1.98225,0.363939,0.437569,0.0,1.10159,2.16234,0.8787,1.11225,1.60486,2.63086,0.483946,0.58171,1.05044,1.96588,1.32857,1.87141,1.60051,1.43649,2.52842,1.36211,0.758244,0.902852,4.20762,1.46303,3.66465,1.37487,1.42287,1.35635,1.70348,2.3599,1.3664,0.969638,1.56363,1.92899,0.678442,1.5521,2.98106,0.817692,0.914448,0.44683,1.57962,1.60528,0.687506,1.75569,1.58664,2.74046,2.27581,2.85041,3.2629,1.78378,0.930857,1.75572,1.73104,3.11754,0.935683,1.60383,1.40461,1.85185,0.899983,2.80126,1.03356,0.997104,1.15953,1.17081,1.84605,1.79327,0.797364,2.02449,0.648915,1.66054,0.688699,1.23322,2.38429,0.777548,0.404983,1.37188,0.848237,2.13769,2.13769,0.411653,1.09738,0.853204,1.72713,0.669574,0.502848,0.935542,1.47069,1.22333,2.07663,3.16461,4.74411,0.931444,2.27106,1.01469,0.653964
scan1-117.png,0.468114,0.372608,0.40856,0.150528,0.279611,0.0842546,0.469992,0.258867,0.945477,0.587844,0.545689,0.313269,1.01522,0.436751,0.300027,0.626149,0.699068,0.251937,0.502174,1.19214,0.171811,0.345876,0.368445,0.240903,2.06697,2.06697,0.263869,1.83657,1.81914,0.172558,0.618903,0.254793,0.472937,0.514935,0.810562,0.426387,0.115204,0.52954,2.19416,0.152754,0.25407,0.155245,0.571339,0.341903,0.473615,1.59626,0.144132,1.18714,0.493471,0.451642,0.429272,0.428829,1.63727,0.535183,0.94754,0.276439,0.337427,0.588975,0.552164,4.70368,0.158617,2.23971,1.84344,0.219191,0.624298,3.10304,0.667022,0.626975,0.298587,0.378516,0.15987,0.29856,1.85443,0.619103,1.17512,0.353888,0.304441,0.275347,3.02392,1.05588,5.25622,0.435764,4.8637,0.453982,0.72687,0.468348,2.1597,0.851615,0.407913,0.397814,1.11444,2.11306,0.166539,0.405113,1.61644,0.254251,0.236768,0.641832,0.122276,0.454769,2.39717,0.13161,0.707629,0.247064,0.752381,0.414755,0.140124,0.450413,0.332837,0.342357,0.348466,2.70714,0.508658,0.474948,0.189276,1.10159,0.0,0.610522,0.313184,0.535795,0.518429,4.52953,0.290298,0.129503,0.454706,0.511267,0.564107,2.63645,0.24674,0.588572,1.49921,2.10661,0.870338,0.234666,1.07998,0.414424,1.27537,0.772811,0.42796,2.20502,0.486178,1.09494,0.614477,0.471791,0.319495,2.26489,0.308992,2.34513,2.59357,0.247758,0.753167,0.0735887,0.671393,0.671618,0.0949388,0.813705,0.326134,1.22593,0.386454,0.611013,0.574674,2.35646,0.466144,0.385716,0.305859,1.18301,0.343715,0.580562,2.2783,0.535785,0.55467,2.63696,0.44281,0.612975,0.540116,0.651773,0.309737,2.21501,0.558809,2.5602,0.342447,0.876029,0.331034,0.608584,0.798786,0.627934,0.115536,2.06242,1.86452,0.553911,0.553911,0.120294,0.390409,1.87234,0.602402,0.289936,1.81417,0.637814,0.476946,0.442606,0.48063,0.628371,0.63436,0.41598,2.14456,0.548048,0.298919
scan1-118.png,1.70601,0.839466,0.2814,0.481749,0.264181,0.237185,0.207434,0.242072,0.486213,0.974937,0.356132,0.435304,1.30992,0.540312,0.283645,0.390559,0.577205,0.25976,0.238061,1.39218,0.118172,0.295144,1.08368,0.259872,0.815632,0.815632,0.126308,0.197448,0.721024,0.283807,0.506601,0.262062,1.03092,0.928121,1.6272,1.61569,0.140902,4.41178,0.900169,0.192254,0.249285,0.145642,0.445306,1.0445,1.04461,2.15177,0.282624,9.53737,0.388995,1.34036,0.292745,0.341937,2.20329,1.07988,2.41425,0.168228,0.562936,0.949116,0.71184,5.11936,0.312698,1.21175,0.371783,1.04326,2.04224,3.50363,0.938997,1.41546,0.321279,1.02051,0.522453,0.26195,2.29429,2.34567,1.4052,0.163637,0.394769,0.139931,2.30524,1.56967,5.09863,1.65401,3.84814,0.604738,1.11534,0.906664,1.20156,2.57979,0.588169,1.35627,1.01531,2.30228,0.407589,0.883478,1.74687,0.25783,0.306692,0.279375,0.179765,1.28094,3.02435,0.247887,11.923,0.249555,0.392283,1.36212,0.105962,0.468184,1.42614,0.276635,0.373275,1.3134,1.61806,0.948063,0.195988,2.16234,0.610522,0.0,0.828696,0.513267,0.922487,4.91868,0.251714,0.168834,0.432379,1.81472,1.19583,1.17633,0.990796,2.68272,1.63651,0.746299,0.491043,0.622674,2.2418,3.59571,2.80962,2.61476,2.86275,0.598334,0.706374,1.60229,0.89785,0.485247,1.63853,1.50387,0.0968387,0.788548,2.03884,0.648868,0.977413,0.353503,2.88372,3.31023,0.437225,0.700879,0.691925,1.76958,1.06319,4.21461,4.4624,1.41826,0.59698,2.06491,4.70286,2.14123,3.2427,0.471061,0.628664,0.760901,1.15625,1.64313,1.05309,1.23955,1.18831,0.737236,0.85409,1.38969,0.858858,1.12205,0.25343,0.797652,0.141478,1.14606,1.65607,1.61855,0.377524,0.998234,0.429211,0.532025,0.532025,0.362084,4.06956,0.433052,0.757152,0.120683,0.232652,1.59451,0.355119,0.677968,1.19765,4.49962,6.82626,0.513244,1.2667,0.829531,0.264168
scan1-119.png,1.29094,0.575459,0.275619,0.239809,0.301025,0.220826,0.217665,0.257626,0.447926,0.621166,0.444919,0.289086,0.671677,0.301154,0.278886,0.538543,0.677849,0.269385,0.249122,0.949785,0.1963,0.383814,0.587824,0.158795,0.495268,0.495268,0.145819,0.264788,0.717438,0.281132,0.56376,0.26454,0.70516,0.713792,1.04562,1.14386,0.132461,3.72011,0.563834,0.0966017,0.11276,0.0537288,0.426868,0.59171,0.983712,1.58643,0.159045,7.11156,0.271633,0.926402,0.295857,0.305143,1.25949,0.59685,1.06798,0.264548,0.458381,0.522454,0.542424,3.65892,0.242041,1.04459,0.201679,0.802501,1.20777,2.58603,0.491815,1.72873,0.190226,0.840343,0.0379654,0.190272,1.26723,1.49426,0.794631,0.398826,0.385185,0.151303,1.87429,1.1148,3.5983,1.18559,2.63089,0.496992,0.545373,0.459492,0.63419,1.85658,0.69168,0.428477,5.69168,1.60121,0.134096,0.551239,1.10858,0.129524,0.178344,0.215592,0.114491,1.14962,1.9909,0.181092,9.05043,0.286885,0.299932,1.00518,0.111758,0.353377,0.971161,0.241278,0.254326,0.701903,1.01739,1.21051,0.0652876,0.8787,0.313184,0.828696,0.0,0.465191,0.405347,3.46849,0.168814,0.207727,0.478006,1.03427,0.734691,1.14358,0.676076,1.48789,1.07947,0.629653,0.407893,0.209015,2.25512,2.32534,2.17529,1.70099,1.78682,0.54542,0.642989,0.77452,0.82631,0.427415,1.26165,1.23975,0.390944,0.761675,1.5918,0.228532,1.53434,0.159891,2.53867,2.81808,0.0629244,0.851977,0.652563,1.07679,0.768471,3.11644,2.91748,1.10881,0.390867,1.88332,3.29065,1.66624,2.27741,0.495896,0.594806,0.853085,1.17351,1.77351,1.17461,1.22906,0.726347,0.642588,2.113,1.14901,0.345833,1.09051,0.335017,0.925408,0.410372,2.53465,1.35243,1.04658,0.190893,0.8107,0.426233,0.759276,0.759276,0.201777,3.33737,0.430066,1.0629,0.374148,0.133759,1.24312,0.335204,0.290986,0.837435,3.23392,4.59265,0.357193,0.904357,1.3621,0.261826
scan1-120.png,0.491402,0.495551,0.3445,0.372286,0.16428,0.264403,0.426279,0.319592,0.553042,0.808584,0.500092,0.59777,1.61136,0.28868,0.327553,0.241716,0.406783,0.314444,0.390326,1.7829,0.16435,0.198912,1.03376,0.198532,0.740901,0.740901,0.183796,0.235561,0.735285,0.294445,0.873798,0.430608,1.03161,0.93144,0.526743,0.52882,0.114378,0.416932,1.25669,0.0934356,0.156995,0.110699,0.778558,1.03831,0.255297,2.65926,0.243706,0.872693,0.489422,0.4425,0.301045,0.363783,2.59028,0.437019,1.16989,0.225039,0.476962,0.496156,0.550725,6.4564,0.286376,1.06584,0.372384,0.248081,0.853545,4.40176,1.20628,0.35499,0.358444,0.397276,0.535069,0.357171,3.04659,0.746306,1.84943,0.407876,0.587029,0.170713,2.37489,1.71798,4.08399,0.426603,4.5562,0.473248,1.28549,0.740599,1.37958,0.542081,0.45589,0.524775,0.433064,3.05616,0.419253,0.53022,2.49986,0.164909,0.210161,0.687331,0.109911,0.302884,3.70022,0.2111,0.760449,0.304993,0.630246,0.687423,0.1415,0.517078,0.456122,0.2638,0.311544,1.59984,0.341315,0.307607,0.113505,1.11225,0.54012,0.513267,0.465191,0.0,0.760147,6.13115,0.139145,0.17852,0.530188,0.858651,1.03361,1.25356,0.330733,0.886762,2.21249,0.686745,0.687795,0.634061,0.556739,0.55686,0.606601,0.475756,0.468089,0.510935,0.240276,1.53126,0.385858,0.364593,0.539497,1.48411,0.366732,0.642237,2.07231,0.56093,0.512879,0.253515,0.330921,0.350955,0.449134,0.430722,0.289355,2.06607,0.499093,0.484968,0.8758,1.36329,0.648976,0.435405,0.504445,0.560943,0.567881,0.48279,0.566224,0.372207,0.346298,1.81272,0.505004,0.188377,0.25245,0.706942,0.5913,1.34974,1.15897,1.04758,0.156709,0.602617,0.386932,0.383599,0.465605,0.717627,0.275761,0.968564,0.441054,0.317162,0.317162,0.261461,0.501571,0.444927,0.286567,0.349268,0.0669933,0.300546,0.36505,0.909266,0.47481,0.482269,0.968011,0.541919,1.49159,0.438022,0.20026
scan1-121.png,0.700192,0.415098,0.609126,0.329798,0.168743,0.264916,0.292434,0.130974,1.288,0.609628,0.607272,0.239852,1.52925,0.784471,0.62738,0.213583,0.344433,0.0900489,0.335398,1.75998,0.217652,0.126739,0.767042,0.449451,1.82508,1.82508,0.293778,0.29247,0.594225,0.155084,1.04258,0.377102,0.895626,0.608025,1.27763,0.574673,0.31401,0.621044,1.94369,0.348175,0.411489,0.387327,0.947968,0.771197,0.579229,2.27035,0.258595,1.30297,0.803204,0.550349,0.238073,0.546086,2.29369,0.29157,1.15349,0.241163,0.337157,0.574371,0.175644,5.86182,0.389772,1.98391,0.999194,0.398497,1.10284,4.09782,0.672172,0.631173,0.305682,0.623372,0.172386,0.197059,2.09677,1.07618,1.42872,0.248014,0.342606,0.321918,2.20354,1.06995,3.60077,0.876961,4.83727,0.688281,0.362436,0.83122,2.01565,0.956824,0.745679,0.468838,0.882769,2.7774,0.193134,0.952745,2.19925,0.411632,0.397838,0.969083,0.341228,0.419842,3.20408,0.278032,1.23376,0.188454,0.843522,0.778184,0.345368,0.768447,0.62007,0.246405,0.68381,1.90156,0.384413,0.720951,0.360369,1.60486,0.503847,0.922487,0.405347,0.493968,0.0,5.65736,0.4125,0.207601,0.565078,0.774,0.854826,1.91265,0.515628,0.87157,1.75048,1.26949,1.14747,0.122371,0.744021,0.797202,1.00025,0.759733,0.600331,0.765152,0.493862,1.05967,0.711353,0.532281,0.629033,1.18064,0.422406,1.09367,1.73588,0.268011,0.600515,0.259341,0.754631,0.790017,0.136536,0.699026,0.492441,0.94932,0.420442,1.0614,0.853588,2.40305,0.797775,0.27443,0.708532,0.921665,0.713363,0.645358,0.899035,0.428076,0.64233,1.73393,0.48891,0.479212,0.648337,0.673176,0.606746,0.988514,0.783563,1.55102,0.174601,0.731064,0.281078,0.795642,1.01967,0.99742,0.286673,1.1009,0.849957,0.699181,0.699181,0.296269,0.595464,0.895096,0.687493,0.340795,0.426254,0.618088,0.751562,0.425634,0.423839,1.10546,0.845928,0.796669,1.0902,0.56146,0.218826
scan1-122.png,2.41169,5.38104,0.527105,0.264734,0.494231,0.301923,0.627893,0.479668,3.40774,1.13375,0.577601,0.675798,0.803126,0.255373,0.481015,0.835884,1.08665,0.474802,0.650488,0.806378,0.359817,0.540755,0.537789,0.135386,1.96907,1.96907,0.319606,1.64394,1.63052,0.419071,0.428838,0.500471,0.499621,0.831768,2.80396,2.58605,0.308966,1.79489,2.14256,0.224097,0.113637,0.23703,0.383592,0.527861,3.03108,1.31192,0.304443,0.814198,0.203748,3.91104,0.599305,0.537035,0.768113,5.30585,2.46299,0.492004,3.49482,3.47312,1.00625,0.236257,0.285264,1.95425,1.64923,3.90413,1.68859,1.29661,0.857899,3.29374,0.507554,2.62181,0.610034,0.507535,1.46611,1.76736,1.02077,0.546379,0.664532,0.304807,2.50705,0.979584,4.07815,1.9166,2.08496,5.38346,0.820053,0.517362,2.31,1.98788,5.80722,2.91706,0.441685,0.811298,0.488562,3.02511,0.68524,0.107574,0.0729069,0.307142,0.294652,2.79509,1.20197,0.270244,0.667751,0.467562,0.505852,2.81256,0.292475,0.239851,3.80437,0.538284,0.497941,2.2753,2.88423,2.90902,0.15145,2.63086,0.686039,4.91868,3.46849,0.660632,1.23352,0.0,0.22142,0.368919,0.577066,3.19435,0.702071,2.10102,3.82319,1.47905,1.1415,1.93082,0.500035,0.71386,4.30081,0.755693,2.06684,2.32537,2.14718,2.20072,6.70873,1.08277,3.0998,0.510424,3.44476,2.20405,0.514859,2.31025,2.54397,0.637158,2.52406,0.30313,1.76161,1.53416,0.519902,5.44495,4.99706,1.3122,4.95185,1.10163,2.66962,2.31805,0.581073,3.43531,0.318616,2.12327,2.11033,5.54645,2.25574,6.90131,2.87801,2.54264,3.44597,3.17716,2.72439,0.864295,2.48746,2.13294,0.826087,2.47288,0.470311,3.82115,0.530334,1.25021,3.55272,3.34246,0.255042,1.86525,1.66545,4.81191,4.81191,0.238159,1.47269,1.67147,4.38562,0.50148,1.6267,2.34142,5.25298,0.875419,4.71013,0.952595,0.610433,0.529766,2.43033,2.27598,0.47793
scan1-123.png,0.212877,0.255999,0.101568,0.593435,0.350396,0.468775,0.52207,0.331691,0.218174,0.387391,0.160623,0.621229,0.225522,0.207269,0.160296,0.255069,0.57243,0.325442,0.55109,0.120659,0.177756,0.41015,0.290276,0.392257,0.166847,0.166847,0.159972,0.389346,0.760763,0.313451,0.208881,0.451612,0.270436,0.369048,0.14359,0.224157,0.112444,0.23377,0.385587,0.193805,0.221106,0.224753,0.309128,0.290775,0.178648,0.538819,0.317846,0.347105,0.121438,0.175206,0.485352,0.226392,0.248938,0.278787,0.517454,0.347536,0.178115,0.247864,0.32128,0.279674,0.4943,1.09617,0.350368,0.270977,0.333561,0.274949,1.23867,0.312968,0.378389,0.254451,0.557607,0.367483,0.506186,0.271222,0.337131,0.417374,0.610331,0.146507,0.465083,0.258923,0.228893,0.183378,0.354461,0.181158,1.31904,0.131598,0.43773,0.152505,0.204581,0.241165,0.257039,0.189376,0.44468,0.227767,0.310164,0.171817,0.190748,0.269976,0.289312,0.195553,0.548452,0.359454,0.279444,0.316142,0.233435,0.313196,0.211601,0.123143,0.159077,0.406977,0.19028,0.163666,0.201398,0.246515,0.256002,0.483946,0.290298,0.251714,0.168814,0.139145,0.4125,0.22142,0.0,0.226567,0.289305,0.411932,1.13197,0.209412,0.244006,0.392591,0.285009,0.293415,0.332299,0.658053,0.405882,0.213984,0.190011,0.196631,0.144703,0.234627,0.157809,0.090914,0.178446,0.263852,0.254269,0.441845,0.399166,0.338599,0.512916,0.583848,0.215059,0.386922,0.221315,0.234245,0.475801,0.204815,0.1988,0.284678,0.1603,0.119306,0.392142,0.221878,0.211939,0.391285,0.241047,0.250414,0.298483,0.233241,0.252164,0.249837,0.214459,0.433218,0.288756,0.141734,0.279178,0.315466,0.218719,0.415504,0.329709,0.453084,0.319673,0.30445,0.497961,0.228331,0.269741,0.251679,0.324124,0.323261,0.462212,0.215265,0.215265,0.317,0.287073,0.480205,0.259176,0.403449,0.239457,0.2808,0.147288,0.937298,0.167811,0.119708,0.4001,0.129434,0.450533,0.212636,0.329459
scan1-124.png,0.109333,0.112738,0.11446,0.665864,0.228037,0.197468,0.410367,0.175491,0.45672,0.460498,0.186706,0.355743,0.327911,0.269014,0.134083,0.266825,0.364683,0.167781,0.446169,0.214695,0.131892,0.319471,0.424731,0.370051,0.145065,0.145065,0.154355,0.313374,0.472428,0.0983652,0.445608,0.213902,0.375947,0.146251,0.305833,0.102603,0.0949995,0.288931,0.207257,0.229482,0.404515,0.208988,0.462072,0.425135,0.155849,0.482442,0.350839,0.6109,0.248152,0.135014,0.365066,0.231681,0.37027,0.211911,0.608871,0.195039,0.231352,0.151928,0.188371,0.416137,0.218278,1.48657,0.665982,0.105805,0.459815,0.140891,0.872074,0.401444,0.219679,0.18743,0.400284,0.219649,0.409486,0.409286,0.501946,0.281201,0.346629,0.167541,0.361523,0.36766,0.219199,0.155668,0.476756,0.118096,0.939285,0.264048,0.310338,0.346714,0.0696552,0.260406,0.488403,0.118766,0.232283,0.238373,0.440851,0.414122,0.469055,0.437068,0.117681,0.133986,0.468763,0.258915,0.41595,0.156308,0.456725,0.405859,0.121131,0.244812,0.162215,0.268373,0.108424,0.27425,0.350073,0.319381,0.344596,0.58171,0.129503,0.168834,0.207727,0.17852,0.207601,0.368919,0.233724,0.0,0.18595,0.357545,1.46867,0.415984,0.0691317,0.475466,0.460569,0.256544,0.593194,0.463263,0.189854,0.320023,0.205442,0.430959,0.368862,0.255504,0.117717,0.171247,0.256644,0.340794,0.111206,0.38992,0.31524,0.364093,0.417534,0.687652,0.347355,0.521683,0.356643,0.371317,0.512667,0.104254,0.203882,0.30675,0.0634946,0.28615,0.470301,0.0455808,0.314811,0.368106,0.295327,0.164533,0.320553,0.120185,0.301658,0.0912265,0.328372,0.173413,0.157845,0.206612,0.341148,0.364903,0.0797103,0.3721,0.20341,0.459214,0.32118,0.237436,0.255776,0.260316,0.2687,0.442033,0.548689,0.318698,0.541619,0.0864719,0.0864719,0.53133,0.153561,0.579234,0.1102,0.210055,0.188536,0.104241,0.114547,0.620054,0.199841,0.273882,0.437847,0.30635,0.397139,0.182198,0.19462
scan1-125.png,0.349429,0.39645,0.345601,0.27275,0.166238,0.249294,0.38658,0.146352,0.666425,0.814087,0.263048,0.521525,1.34942,0.280722,0.370065,0.408286,0.49433,0.156441,0.423827,1.60452,0.151752,0.242931,0.813709,0.0664208,1.3188,1.3188,0.121633,0.343339,0.652478,0.232675,0.828125,0.362339,0.811719,0.61487,0.752776,0.430157,0.163401,0.454033,1.69719,0.199493,0.181186,0.178741,0.657598,0.817935,0.413474,2.19897,0.260037,0.9076,0.499617,0.49835,0.339452,0.320632,2.25733,0.453152,1.1121,0.192025,0.523925,0.362156,0.639725,5.84303,0.134706,1.58688,0.733189,0.496017,0.77373,3.95488,1.11527,0.476968,0.293619,0.350439,0.461816,0.19633,2.73006,0.659025,1.76864,0.334192,0.511297,0.146029,2.00701,1.65521,4.24669,0.472389,4.60876,0.383039,1.17642,0.731512,1.8794,0.733067,0.386567,0.484889,0.572804,2.67618,0.396841,0.450199,2.17347,0.214237,0.215664,0.571,0.146071,0.355817,3.12649,0.227003,0.674153,0.124135,0.56026,0.651833,0.17148,0.527446,0.528704,0.238858,0.378141,1.71947,0.572765,0.403399,0.157787,1.05044,0.573473,0.432379,0.478006,0.476949,0.730505,5.54138,0.289305,0.18595,0.0,0.770275,1.0259,1.36966,0.489444,0.809259,2.14111,0.864586,0.654768,0.655517,0.586868,0.568012,0.92862,0.665407,0.577923,0.663344,0.377972,1.56274,0.59717,0.329343,0.319096,1.27933,0.412665,0.948147,2.00266,0.581426,0.509598,0.258769,0.42434,0.426073,0.468162,0.267826,0.349509,1.9473,0.334591,0.653698,0.837702,1.95572,0.401174,0.595713,0.454487,0.723498,0.526832,0.467847,0.779413,0.408465,0.350248,1.71419,0.347192,0.616142,0.497503,0.645289,0.336315,1.13531,1.04047,1.34464,0.238174,0.41727,0.4314,0.281173,0.436372,0.713816,0.212318,0.826041,0.603809,0.23633,0.23633,0.196009,0.385624,0.642942,0.239453,0.356975,0.269671,0.603445,0.416873,0.818156,0.438561,0.614827,0.907579,0.376886,1.41419,0.333968,0.152863
scan1-126.png,1.07291,0.765226,0.768206,0.205947,0.485116,0.289342,0.621187,0.47029,0.888517,0.82717,0.767585,0.350019,0.671212,0.660627,0.663932,0.924304,1.07211,0.465337,0.644188,0.791103,0.403082,0.533661,0.250547,0.34695,2.15013,2.15013,0.448802,1.70758,1.69283,0.408602,0.353025,0.467378,0.386256,0.617242,3.8892,0.777536,0.355668,1.02521,2.23419,0.365601,0.330523,0.360213,0.459719,0.259161,1.06089,0.801747,0.299685,6.69284,0.595961,1.57087,0.592083,0.75339,1.14224,1.20309,0.823012,0.482848,1.07334,0.959061,0.836529,3.26735,0.333568,2.04856,1.71339,0.969583,1.03373,2.54368,0.307629,1.31105,0.498678,0.951126,0.228131,0.498659,1.17887,1.12282,0.645061,0.538204,0.437881,0.457396,2.49491,1.00665,4.81751,1.21568,3.75557,1.34196,0.328914,0.548082,2.01954,1.37594,1.28416,0.836419,1.56819,1.62859,0.276464,0.813112,1.03666,0.325943,0.299759,0.600117,0.342321,1.03917,1.50163,0.289847,8.26326,0.457966,0.727035,0.774977,0.367083,0.569038,1.16023,0.529962,0.733559,2.1125,0.848785,1.38011,0.343889,0.823594,0.511267,1.81472,1.03427,0.858651,0.774,3.19435,0.411932,0.357545,0.770275,0.0,0.452642,2.35629,0.949644,1.2002,0.874202,2.05353,0.724369,0.227753,3.10099,0.884155,4.55089,0.857364,0.591191,2.25654,1.16936,0.937018,1.07864,0.701726,1.02539,1.99932,0.506116,2.37829,2.27209,0.323901,0.93561,0.274673,1.31056,1.35767,0.215746,1.32659,1.05247,0.914833,1.27167,2.5489,3.87903,2.40209,0.60101,0.75494,0.811081,2.95854,0.45085,1.11635,2.31584,1.2244,0.830521,2.70409,0.915907,0.734512,0.976781,0.892474,1.12167,2.01062,0.635529,2.55456,0.506109,1.27059,0.52187,1.43107,4.04678,0.910743,0.261801,1.95506,1.73122,1.59534,1.59534,0.270075,0.904021,1.73784,1.66933,0.492496,1.68863,1.18104,1.1374,0.336799,1.51268,3.61102,5.43145,0.61977,1.85608,1.13458,0.475046
